MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=15
   0/15 UIDs ineligible because on shortlist for births. 
MERGE @ lap 24.00 : 0/26 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 24.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   17/66 pairs eligible. 49 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   5,    6 : pair_score 8.923e+02, size 437. 455.
   6,    7 : pair_score 8.636e+02, size 455. 408.
   6,    8 : pair_score 8.177e+02, size 455. 362.
   5,    9 : pair_score 7.543e+02, size 437. 317.
   6,   11 : pair_score 7.311e+02, size 455. 276.
   7,    9 : pair_score 7.255e+02, size 408. 317.
   5,   11 : pair_score 7.133e+02, size 437. 276.
   6,   10 : pair_score 7.025e+02, size 455. 247.
   5,   10 : pair_score 6.846e+02, size 437. 247.
   7,   11 : pair_score 6.845e+02, size 408. 276.
   8,    9 : pair_score 6.797e+02, size 362. 317.
   7,   10 : pair_score 6.559e+02, size 408. 247.
   8,   11 : pair_score 6.387e+02, size 362. 276.
   8,   10 : pair_score 6.100e+02, size 362. 247.
   9,   11 : pair_score 5.931e+02, size 317. 276.
   9,   10 : pair_score 5.644e+02, size 317. 247.
EVALUATING merges at lap 25.00
   5,    6 : rejected. changed_loss  4.268e-02   merged_size 892.  
   6,    7 : rejected. changed_loss  4.678e-02   merged_size 863.  
   6,    8 : rejected. changed_loss  2.905e-02   merged_size 817.  
   5,    9 : rejected. changed_loss  2.242e-02   merged_size 754.  
   6,   11 : rejected. changed_loss  4.175e-02   merged_size 733.  
   7,    9 : rejected. changed_loss  1.755e-02   merged_size 725.  
   5,   11 : rejected. changed_loss  4.218e-02   merged_size 715.  
   6,   10 : rejected. changed_loss  4.061e-02   merged_size 700.  
   5,   10 : rejected. changed_loss  3.971e-02   merged_size 682.  
   7,   11 : rejected. changed_loss  3.614e-02   merged_size 686.  
   8,    9 : rejected. changed_loss  5.689e-02   merged_size 679.  
   7,   10 : rejected. changed_loss  3.339e-02   merged_size 653.  
   8,   11 : rejected. changed_loss  3.054e-02   merged_size 640.  
   8,   10 : rejected. changed_loss  3.035e-02   merged_size 607.  
   9,   11 : rejected. changed_loss  4.205e-02   merged_size 594.  
   9,   10 : rejected. changed_loss  3.600e-02   merged_size 562.  
MERGE @ lap 25.00 : 0/16 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 25.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   6/66 pairs eligible. 60 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    9 : pair_score 8.863e+02, size 569. 316.
   2,    9 : pair_score 8.142e+02, size 497. 316.
   4,    9 : pair_score 8.132e+02, size 496. 316.
   3,    9 : pair_score 7.844e+02, size 467. 316.
   1,    9 : pair_score 7.830e+02, size 466. 316.
  10,   11 : pair_score 5.233e+02, size 245. 278.
EVALUATING merges at lap 26.00
   0,    9 : rejected. changed_loss  3.688e-02   merged_size 886.  
   2,    9 : rejected. changed_loss  1.757e-02   merged_size 814.  
   4,    9 : rejected. changed_loss  4.202e-02   merged_size 813.  
   3,    9 : rejected. changed_loss  1.330e-02   merged_size 784.  
   1,    9 : rejected. changed_loss  1.910e-02   merged_size 783.  
  10,   11 : rejected. changed_loss  3.194e-03   merged_size 523.  
MERGE @ lap 26.00 : 0/6 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 26.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   10/66 pairs eligible. 56 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,   11 : pair_score 8.495e+02, size 569. 280.
   0,   10 : pair_score 8.123e+02, size 569. 242.
   2,   11 : pair_score 7.774e+02, size 497. 280.
   4,   11 : pair_score 7.764e+02, size 496. 280.
   3,   11 : pair_score 7.478e+02, size 467. 280.
   1,   11 : pair_score 7.466e+02, size 466. 280.
   2,   10 : pair_score 7.402e+02, size 497. 242.
   4,   10 : pair_score 7.391e+02, size 496. 242.
   3,   10 : pair_score 7.105e+02, size 467. 242.
   1,   10 : pair_score 7.093e+02, size 466. 242.
EVALUATING merges at lap 27.00
   0,   11 : rejected. changed_loss  3.808e-02   merged_size 851.  
   0,   10 : rejected. changed_loss  3.559e-02   merged_size 810.  
   2,   11 : rejected. changed_loss  4.476e-02   merged_size 779.  
   4,   11 : rejected. changed_loss  4.320e-02   merged_size 778.  
   3,   11 : rejected. changed_loss  4.964e-02   merged_size 749.  
   1,   11 : rejected. changed_loss  3.890e-02   merged_size 748.  
   2,   10 : rejected. changed_loss  3.896e-02   merged_size 738.  
   4,   10 : rejected. changed_loss  4.168e-02   merged_size 736.  
   3,   10 : rejected. changed_loss  4.196e-02   merged_size 708.  
   1,   10 : rejected. changed_loss  3.376e-02   merged_size 707.  
MERGE @ lap 27.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 27.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   10/66 pairs eligible. 56 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,   11 : pair_score 7.372e+02, size 455. 282.
   5,   11 : pair_score 7.195e+02, size 437. 282.
   6,   10 : pair_score 6.959e+02, size 455. 240.
   7,   11 : pair_score 6.902e+02, size 408. 282.
   5,   10 : pair_score 6.781e+02, size 437. 240.
   7,   10 : pair_score 6.488e+02, size 408. 240.
   8,   11 : pair_score 6.449e+02, size 362. 282.
   8,   10 : pair_score 6.035e+02, size 362. 240.
   9,   11 : pair_score 5.989e+02, size 316. 282.
   9,   10 : pair_score 5.575e+02, size 316. 240.
EVALUATING merges at lap 28.00
   6,   11 : rejected. changed_loss  4.241e-02   merged_size 739.  
   5,   11 : rejected. changed_loss  4.299e-02   merged_size 721.  
   6,   10 : rejected. changed_loss  4.000e-02   merged_size 693.  
   7,   11 : rejected. changed_loss  3.675e-02   merged_size 691.  
   5,   10 : rejected. changed_loss  3.894e-02   merged_size 675.  
   7,   10 : rejected. changed_loss  3.273e-02   merged_size 646.  
   8,   11 : rejected. changed_loss  3.094e-02   merged_size 646.  
   8,   10 : rejected. changed_loss  2.999e-02   merged_size 601.  
   9,   11 : rejected. changed_loss  4.290e-02   merged_size 600.  
   9,   10 : rejected. changed_loss  3.496e-02   merged_size 555.  
MERGE @ lap 28.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 28.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   19/66 pairs eligible. 47 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.066e+03, size 569. 497.
   0,    4 : pair_score 1.065e+03, size 569. 496.
   0,    3 : pair_score 1.037e+03, size 569. 467.
   0,    1 : pair_score 1.036e+03, size 569. 467.
   0,    6 : pair_score 1.024e+03, size 569. 455.
   2,    4 : pair_score 9.934e+02, size 497. 496.
   2,    3 : pair_score 9.650e+02, size 497. 467.
   1,    2 : pair_score 9.645e+02, size 467. 497.
   3,    4 : pair_score 9.639e+02, size 467. 496.
   1,    4 : pair_score 9.635e+02, size 467. 496.
   2,    6 : pair_score 9.523e+02, size 497. 455.
   4,    6 : pair_score 9.513e+02, size 496. 455.
   1,    3 : pair_score 9.350e+02, size 467. 467.
   3,    6 : pair_score 9.228e+02, size 467. 455.
   1,    6 : pair_score 9.224e+02, size 467. 455.
   5,    7 : pair_score 8.452e+02, size 437. 407.
   5,    8 : pair_score 8.001e+02, size 437. 362.
   7,    8 : pair_score 7.706e+02, size 407. 362.
  10,   11 : pair_score 5.228e+02, size 238. 284.
EVALUATING merges at lap 29.00
   0,    2 : rejected. changed_loss  2.778e-02   merged_size 1066  
   0,    4 : rejected. changed_loss  2.796e-02   merged_size 1065  
   0,    3 : rejected. changed_loss  5.024e-02   merged_size 1037  
   0,    1 : rejected. changed_loss  2.446e-02   merged_size 1036  
   0,    6 : rejected. changed_loss  3.598e-02   merged_size 1024  
   2,    4 : rejected. changed_loss  3.717e-02   merged_size 993.  
   2,    3 : rejected. changed_loss  3.398e-02   merged_size 965.  
   1,    2 : rejected. changed_loss  2.515e-02   merged_size 965.  
   3,    4 : rejected. changed_loss  4.496e-02   merged_size 964.  
   1,    4 : rejected. changed_loss  3.454e-02   merged_size 964.  
   2,    6 : rejected. changed_loss  4.299e-02   merged_size 952.  
   4,    6 : rejected. changed_loss  3.174e-02   merged_size 951.  
   1,    3 : rejected. changed_loss  2.819e-02   merged_size 935.  
   3,    6 : rejected. changed_loss  4.683e-02   merged_size 922.  
   1,    6 : rejected. changed_loss  3.940e-02   merged_size 922.  
   5,    7 : rejected. changed_loss  2.236e-02   merged_size 845.  
   5,    8 : rejected. changed_loss  4.191e-02   merged_size 800.  
   7,    8 : rejected. changed_loss  3.660e-02   merged_size 770.  
  10,   11 : rejected. changed_loss  3.199e-03   merged_size 522.  
MERGE @ lap 29.00 : 0/19 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 29.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   26/66 pairs eligible. 40 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    5 : pair_score 1.007e+03, size 569. 437.
   0,    7 : pair_score 9.768e+02, size 569. 407.
   2,    5 : pair_score 9.346e+02, size 497. 437.
   4,    5 : pair_score 9.336e+02, size 496. 437.
   0,    8 : pair_score 9.319e+02, size 569. 362.
   3,    5 : pair_score 9.052e+02, size 467. 437.
   1,    5 : pair_score 9.052e+02, size 467. 437.
   2,    7 : pair_score 9.049e+02, size 497. 407.
   4,    7 : pair_score 9.039e+02, size 496. 407.
   3,    7 : pair_score 8.755e+02, size 467. 407.
   1,    7 : pair_score 8.755e+02, size 467. 407.
   2,    8 : pair_score 8.600e+02, size 497. 362.
   4,    8 : pair_score 8.590e+02, size 496. 362.
   0,   11 : pair_score 8.551e+02, size 569. 285.
   3,    8 : pair_score 8.306e+02, size 467. 362.
   1,    8 : pair_score 8.306e+02, size 467. 362.
   0,   10 : pair_score 8.058e+02, size 569. 236.
   2,   11 : pair_score 7.832e+02, size 497. 285.
   4,   11 : pair_score 7.822e+02, size 496. 285.
   6,    9 : pair_score 7.714e+02, size 455. 316.
   3,   11 : pair_score 7.538e+02, size 467. 285.
   1,   11 : pair_score 7.538e+02, size 467. 285.
   2,   10 : pair_score 7.338e+02, size 497. 236.
   4,   10 : pair_score 7.328e+02, size 496. 236.
   3,   10 : pair_score 7.045e+02, size 467. 236.
   1,   10 : pair_score 7.044e+02, size 467. 236.
EVALUATING merges at lap 30.00
   0,    5 : rejected. changed_loss  4.089e-02   merged_size 1006  
   0,    7 : rejected. changed_loss  3.905e-02   merged_size 976.  
   2,    5 : rejected. changed_loss  4.077e-02   merged_size 934.  
   4,    5 : rejected. changed_loss  3.683e-02   merged_size 933.  
   0,    8 : rejected. changed_loss  1.814e-02   merged_size 931.  
   3,    5 : rejected. changed_loss  1.440e-02   merged_size 905.  
   1,    5 : rejected. changed_loss  2.077e-02   merged_size 905.  
   2,    7 : rejected. changed_loss  3.627e-02   merged_size 904.  
   4,    7 : rejected. changed_loss  3.588e-02   merged_size 903.  
   3,    7 : rejected. changed_loss  2.424e-02   merged_size 875.  
   1,    7 : rejected. changed_loss  3.298e-02   merged_size 875.  
   2,    8 : rejected. changed_loss  3.641e-02   merged_size 859.  
   4,    8 : rejected. changed_loss  3.375e-02   merged_size 858.  
   0,   11 : rejected. changed_loss  3.867e-02   merged_size 856.  
   3,    8 : rejected. changed_loss  5.139e-02   merged_size 830.  
   1,    8 : rejected. changed_loss  3.264e-02   merged_size 831.  
   0,   10 : rejected. changed_loss  3.503e-02   merged_size 803.  
   2,   11 : rejected. changed_loss  4.554e-02   merged_size 784.  
   4,   11 : rejected. changed_loss  4.384e-02   merged_size 783.  
   6,    9 : rejected. changed_loss  5.061e-02   merged_size 771.  
   3,   11 : rejected. changed_loss  5.049e-02   merged_size 755.  
   1,   11 : rejected. changed_loss  3.970e-02   merged_size 755.  
   2,   10 : rejected. changed_loss  3.818e-02   merged_size 732.  
   4,   10 : rejected. changed_loss  4.108e-02   merged_size 731.  
   3,   10 : rejected. changed_loss  4.105e-02   merged_size 702.  
   1,   10 : rejected. changed_loss  3.314e-02   merged_size 703.  
MERGE @ lap 30.00 : 0/26 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 30.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   16/66 pairs eligible. 50 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   5,    6 : pair_score 8.925e+02, size 437. 455.
   6,    7 : pair_score 8.625e+02, size 455. 407.
   6,    8 : pair_score 8.179e+02, size 455. 362.
   5,    9 : pair_score 7.534e+02, size 437. 315.
   6,   11 : pair_score 7.426e+02, size 455. 287.
   5,   11 : pair_score 7.249e+02, size 437. 287.
   7,    9 : pair_score 7.234e+02, size 407. 315.
   7,   11 : pair_score 6.950e+02, size 407. 287.
   6,   10 : pair_score 6.899e+02, size 455. 234.
   8,    9 : pair_score 6.788e+02, size 362. 315.
   5,   10 : pair_score 6.723e+02, size 437. 234.
   8,   11 : pair_score 6.504e+02, size 362. 287.
   7,   10 : pair_score 6.423e+02, size 407. 234.
   9,   11 : pair_score 6.035e+02, size 315. 287.
   8,   10 : pair_score 5.977e+02, size 362. 234.
   9,   10 : pair_score 5.508e+02, size 315. 234.
EVALUATING merges at lap 31.00
   5,    6 : rejected. changed_loss  4.270e-02   merged_size 892.  
   6,    7 : rejected. changed_loss  4.675e-02   merged_size 862.  
   6,    8 : rejected. changed_loss  2.905e-02   merged_size 817.  
   5,    9 : rejected. changed_loss  2.249e-02   merged_size 752.  
   6,   11 : rejected. changed_loss  4.297e-02   merged_size 744.  
   5,   11 : rejected. changed_loss  4.369e-02   merged_size 726.  
   7,    9 : rejected. changed_loss  1.727e-02   merged_size 722.  
   7,   11 : rejected. changed_loss  3.728e-02   merged_size 696.  
   6,   10 : rejected. changed_loss  3.942e-02   merged_size 688.  
   8,    9 : rejected. changed_loss  5.663e-02   merged_size 678.  
   5,   10 : rejected. changed_loss  3.825e-02   merged_size 670.  
   8,   11 : rejected. changed_loss  3.129e-02   merged_size 652.  
   7,   10 : rejected. changed_loss  3.214e-02   merged_size 640.  
   9,   11 : rejected. changed_loss  4.354e-02   merged_size 604.  
   8,   10 : rejected. changed_loss  2.967e-02   merged_size 595.  
   9,   10 : rejected. changed_loss  3.400e-02   merged_size 548.  
MERGE @ lap 31.00 : 0/16 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 31.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   6/66 pairs eligible. 60 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    9 : pair_score 8.845e+02, size 569. 315.
   2,    9 : pair_score 8.126e+02, size 497. 315.
   4,    9 : pair_score 8.117e+02, size 496. 315.
   1,    9 : pair_score 7.847e+02, size 469. 315.
   3,    9 : pair_score 7.836e+02, size 468. 315.
  10,   11 : pair_score 5.223e+02, size 233. 289.
EVALUATING merges at lap 32.00
   0,    9 : rejected. changed_loss  3.647e-02   merged_size 883.  
   2,    9 : rejected. changed_loss  1.735e-02   merged_size 811.  
   4,    9 : rejected. changed_loss  4.157e-02   merged_size 811.  
   1,    9 : rejected. changed_loss  1.913e-02   merged_size 784.  
   3,    9 : rejected. changed_loss  1.336e-02   merged_size 783.  
  10,   11 : rejected. changed_loss  3.201e-03   merged_size 522.  
MERGE @ lap 32.00 : 0/6 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 32.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   10/66 pairs eligible. 56 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,   11 : pair_score 8.596e+02, size 568. 290.
   0,   10 : pair_score 8.004e+02, size 568. 231.
   2,   11 : pair_score 7.877e+02, size 497. 290.
   4,   11 : pair_score 7.868e+02, size 496. 290.
   1,   11 : pair_score 7.606e+02, size 469. 290.
   3,   11 : pair_score 7.591e+02, size 468. 290.
   2,   10 : pair_score 7.285e+02, size 497. 231.
   4,   10 : pair_score 7.276e+02, size 496. 231.
   1,   10 : pair_score 7.015e+02, size 469. 231.
   3,   10 : pair_score 6.999e+02, size 468. 231.
EVALUATING merges at lap 33.00
   0,   11 : rejected. changed_loss  3.915e-02   merged_size 860.  
   0,   10 : rejected. changed_loss  3.458e-02   merged_size 798.  
   2,   11 : rejected. changed_loss  4.615e-02   merged_size 789.  
   4,   11 : rejected. changed_loss  4.436e-02   merged_size 788.  
   1,   11 : rejected. changed_loss  4.039e-02   merged_size 763.  
   3,   11 : rejected. changed_loss  5.117e-02   merged_size 760.  
   2,   10 : rejected. changed_loss  3.754e-02   merged_size 726.  
   4,   10 : rejected. changed_loss  4.058e-02   merged_size 726.  
   1,   10 : rejected. changed_loss  3.266e-02   merged_size 700.  
   3,   10 : rejected. changed_loss  4.029e-02   merged_size 698.  
MERGE @ lap 33.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 33.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   10/66 pairs eligible. 56 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,   11 : pair_score 7.472e+02, size 455. 292.
   5,   11 : pair_score 7.297e+02, size 437. 292.
   7,   11 : pair_score 6.989e+02, size 406. 292.
   6,   10 : pair_score 6.850e+02, size 455. 229.
   5,   10 : pair_score 6.675e+02, size 437. 229.
   8,   11 : pair_score 6.551e+02, size 362. 292.
   7,   10 : pair_score 6.367e+02, size 406. 229.
   9,   11 : pair_score 6.061e+02, size 313. 292.
   8,   10 : pair_score 5.929e+02, size 362. 229.
   9,   10 : pair_score 5.439e+02, size 313. 229.
EVALUATING merges at lap 34.00
   6,   11 : rejected. changed_loss  4.341e-02   merged_size 748.  
   5,   11 : rejected. changed_loss  4.423e-02   merged_size 731.  
   7,   11 : rejected. changed_loss  3.766e-02   merged_size 700.  
   6,   10 : rejected. changed_loss  3.892e-02   merged_size 683.  
   5,   10 : rejected. changed_loss  3.768e-02   merged_size 666.  
   8,   11 : rejected. changed_loss  3.158e-02   merged_size 656.  
   7,   10 : rejected. changed_loss  3.166e-02   merged_size 634.  
   9,   11 : rejected. changed_loss  4.384e-02   merged_size 606.  
   8,   10 : rejected. changed_loss  2.938e-02   merged_size 591.  
   9,   10 : rejected. changed_loss  3.311e-02   merged_size 541.  
MERGE @ lap 34.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 34.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   19/66 pairs eligible. 47 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    2 : pair_score 1.066e+03, size 568. 496.
   0,    4 : pair_score 1.065e+03, size 568. 496.
   0,    1 : pair_score 1.041e+03, size 568. 471.
   0,    3 : pair_score 1.038e+03, size 568. 469.
   0,    6 : pair_score 1.024e+03, size 568. 455.
   2,    4 : pair_score 9.929e+02, size 496. 496.
   1,    2 : pair_score 9.687e+02, size 471. 496.
   1,    4 : pair_score 9.679e+02, size 471. 496.
   2,    3 : pair_score 9.661e+02, size 496. 469.
   3,    4 : pair_score 9.654e+02, size 469. 496.
   2,    6 : pair_score 9.519e+02, size 496. 455.
   4,    6 : pair_score 9.511e+02, size 496. 455.
   1,    3 : pair_score 9.411e+02, size 471. 469.
   1,    6 : pair_score 9.269e+02, size 471. 455.
   3,    6 : pair_score 9.244e+02, size 469. 455.
   5,    7 : pair_score 8.441e+02, size 437. 406.
   5,    8 : pair_score 8.006e+02, size 437. 362.
   7,    8 : pair_score 7.695e+02, size 406. 362.
  10,   11 : pair_score 5.220e+02, size 228. 293.
EVALUATING merges at lap 35.00
   0,    2 : rejected. changed_loss  2.779e-02   merged_size 1065  
   0,    4 : rejected. changed_loss  2.792e-02   merged_size 1064  
   0,    1 : rejected. changed_loss  2.469e-02   merged_size 1040  
   0,    3 : rejected. changed_loss  5.014e-02   merged_size 1038  
   0,    6 : rejected. changed_loss  3.595e-02   merged_size 1023  
   2,    4 : rejected. changed_loss  3.716e-02   merged_size 992.  
   1,    2 : rejected. changed_loss  2.513e-02   merged_size 969.  
   1,    4 : rejected. changed_loss  3.486e-02   merged_size 968.  
   2,    3 : rejected. changed_loss  3.373e-02   merged_size 966.  
   3,    4 : rejected. changed_loss  4.491e-02   merged_size 966.  
   2,    6 : rejected. changed_loss  4.299e-02   merged_size 951.  
   4,    6 : rejected. changed_loss  3.175e-02   merged_size 951.  
   1,    3 : rejected. changed_loss  2.794e-02   merged_size 942.  
   1,    6 : rejected. changed_loss  3.978e-02   merged_size 927.  
   3,    6 : rejected. changed_loss  4.684e-02   merged_size 925.  
   5,    7 : rejected. changed_loss  2.232e-02   merged_size 843.  
   5,    8 : rejected. changed_loss  4.195e-02   merged_size 800.  
   7,    8 : rejected. changed_loss  3.657e-02   merged_size 769.  
  10,   11 : rejected. changed_loss  3.204e-03   merged_size 521.  
MERGE @ lap 35.00 : 0/19 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 35.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   24/66 pairs eligible. 42 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    5 : pair_score 1.006e+03, size 568. 437.
   0,    7 : pair_score 9.747e+02, size 568. 406.
   2,    5 : pair_score 9.344e+02, size 496. 437.
   4,    5 : pair_score 9.337e+02, size 496. 437.
   0,    8 : pair_score 9.315e+02, size 568. 363.
   1,    5 : pair_score 9.101e+02, size 472. 437.
   3,    5 : pair_score 9.078e+02, size 470. 437.
   2,    7 : pair_score 9.030e+02, size 496. 406.
   4,    7 : pair_score 9.023e+02, size 496. 406.
   1,    7 : pair_score 8.787e+02, size 472. 406.
   3,    7 : pair_score 8.763e+02, size 470. 406.
   2,    8 : pair_score 8.598e+02, size 496. 363.
   4,    8 : pair_score 8.591e+02, size 496. 363.
   1,    8 : pair_score 8.355e+02, size 472. 363.
   3,    8 : pair_score 8.332e+02, size 470. 363.
   0,   10 : pair_score 7.955e+02, size 568. 226.
   6,    9 : pair_score 7.673e+02, size 455. 312.
   2,   10 : pair_score 7.237e+02, size 496. 226.
   4,   10 : pair_score 7.230e+02, size 496. 226.
   1,   10 : pair_score 6.994e+02, size 472. 226.
   3,   10 : pair_score 6.971e+02, size 470. 226.
EVALUATING merges at lap 36.00
   0,    5 : rejected. changed_loss  4.089e-02   merged_size 1005  
   0,    7 : rejected. changed_loss  3.906e-02   merged_size 974.  
   2,    5 : rejected. changed_loss  4.075e-02   merged_size 934.  
   4,    5 : rejected. changed_loss  3.685e-02   merged_size 933.  
   0,    8 : rejected. changed_loss  1.819e-02   merged_size 931.  
   1,    5 : rejected. changed_loss  2.069e-02   merged_size 910.  
   3,    5 : rejected. changed_loss  1.447e-02   merged_size 908.  
   2,    7 : rejected. changed_loss  3.633e-02   merged_size 902.  
   4,    7 : rejected. changed_loss  3.585e-02   merged_size 902.  
   1,    7 : rejected. changed_loss  3.299e-02   merged_size 878.  
   3,    7 : rejected. changed_loss  2.431e-02   merged_size 877.  
   2,    8 : rejected. changed_loss  3.642e-02   merged_size 859.  
   4,    8 : rejected. changed_loss  3.374e-02   merged_size 859.  
   1,    8 : rejected. changed_loss  3.280e-02   merged_size 835.  
   3,    8 : rejected. changed_loss  5.147e-02   merged_size 834.  
   0,   10 : rejected. changed_loss  3.421e-02   merged_size 793.  
   6,    9 : rejected. changed_loss  4.957e-02   merged_size 766.  
   2,   10 : rejected. changed_loss  3.701e-02   merged_size 722.  
   4,   10 : rejected. changed_loss  4.015e-02   merged_size 721.  
   1,   10 : rejected. changed_loss  3.227e-02   merged_size 698.  
   3,   10 : rejected. changed_loss  3.962e-02   merged_size 696.  
MERGE @ lap 36.00 : 0/21 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 36.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   21/66 pairs eligible. 45 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   5,    6 : pair_score 8.927e+02, size 437. 454.
   0,    9 : pair_score 8.798e+02, size 568. 311.
   0,   11 : pair_score 8.644e+02, size 568. 296.
   6,    7 : pair_score 8.610e+02, size 454. 406.
   6,    8 : pair_score 8.181e+02, size 454. 363.
   2,    9 : pair_score 8.082e+02, size 496. 311.
   4,    9 : pair_score 8.075e+02, size 495. 311.
   2,   11 : pair_score 7.929e+02, size 496. 296.
   4,   11 : pair_score 7.922e+02, size 495. 296.
   1,    9 : pair_score 7.843e+02, size 472. 311.
   3,    9 : pair_score 7.826e+02, size 471. 311.
   1,   11 : pair_score 7.690e+02, size 472. 296.
   3,   11 : pair_score 7.673e+02, size 471. 296.
   6,   10 : pair_score 6.806e+02, size 454. 225.
   5,   10 : pair_score 6.634e+02, size 437. 225.
   7,   10 : pair_score 6.317e+02, size 406. 225.
   8,   10 : pair_score 5.888e+02, size 363. 225.
EVALUATING merges at lap 37.00
   5,    6 : rejected. changed_loss  4.273e-02   merged_size 892.  
   0,    9 : rejected. changed_loss  3.537e-02   merged_size 878.  
   0,   11 : rejected. changed_loss  3.963e-02   merged_size 865.  
   6,    7 : rejected. changed_loss  4.673e-02   merged_size 860.  
   6,    8 : rejected. changed_loss  2.906e-02   merged_size 818.  
   2,    9 : rejected. changed_loss  1.693e-02   merged_size 807.  
   4,    9 : rejected. changed_loss  4.058e-02   merged_size 806.  
   2,   11 : rejected. changed_loss  4.679e-02   merged_size 794.  
   4,   11 : rejected. changed_loss  4.490e-02   merged_size 793.  
   1,    9 : rejected. changed_loss  1.872e-02   merged_size 783.  
   3,    9 : rejected. changed_loss  1.353e-02   merged_size 783.  
   1,   11 : rejected. changed_loss  4.109e-02   merged_size 770.  
   3,   11 : rejected. changed_loss  5.191e-02   merged_size 769.  
   6,   10 : rejected. changed_loss  3.848e-02   merged_size 679.  
   5,   10 : rejected. changed_loss  3.719e-02   merged_size 662.  
   7,   10 : rejected. changed_loss  3.128e-02   merged_size 630.  
   8,   10 : rejected. changed_loss  2.911e-02   merged_size 587.  
MERGE @ lap 37.00 : 0/17 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 37.20. K=12
   0/12 UIDs ineligible because on shortlist for births. 
   10/66 pairs eligible. 56 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   6,   11 : pair_score 7.524e+02, size 454. 297.
   5,    9 : pair_score 7.486e+02, size 437. 310.
   5,   11 : pair_score 7.352e+02, size 437. 297.
   7,    9 : pair_score 7.167e+02, size 405. 310.
   7,   11 : pair_score 7.034e+02, size 405. 297.
   8,    9 : pair_score 6.741e+02, size 363. 310.
   8,   11 : pair_score 6.607e+02, size 363. 297.
   9,   11 : pair_score 6.084e+02, size 310. 297.
   9,   10 : pair_score 5.352e+02, size 310. 224.
EVALUATING merges at lap 38.00
   6,   11 : rejected. changed_loss  4.388e-02   merged_size 753.  
   5,    9 : rejected. changed_loss  2.238e-02   merged_size 748.  
   5,   11 : rejected. changed_loss  4.479e-02   merged_size 736.  
   7,    9 : rejected. changed_loss  1.657e-02   merged_size 716.  
