MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=15
   0/15 UIDs ineligible because on shortlist for births. 
   2,   10 : pair_score 6.607e+02, size 431. 229.
   7,   10 : pair_score 6.569e+02, size 427. 229.
   5,   10 : pair_score 6.286e+02, size 399. 229.
   9,   10 : pair_score 5.219e+02, size 292. 229.
EVALUATING merges at lap 35.00
   0,    4 : rejected. changed_loss  3.907e-02   merged_size 1055  
   0,    1 : rejected. changed_loss  6.388e-02   merged_size 1052  
   0,    3 : rejected. changed_loss  5.768e-02   merged_size 1031  
   1,    4 : rejected. changed_loss  4.335e-02   merged_size 1026  
   3,    4 : rejected. changed_loss  5.057e-02   merged_size 1004  
   1,    3 : rejected. changed_loss  3.443e-02   merged_size 1002  
   0,    8 : rejected. changed_loss  3.340e-02   merged_size 991.  
   0,    6 : rejected. changed_loss  4.091e-02   merged_size 983.  
   4,    8 : rejected. changed_loss  4.222e-02   merged_size 964.  
   1,    8 : rejected. changed_loss  4.535e-02   merged_size 962.  
   4,    6 : rejected. changed_loss  3.599e-02   merged_size 956.  
   1,    6 : rejected. changed_loss  5.287e-02   merged_size 954.  
   3,    8 : rejected. changed_loss  4.672e-02   merged_size 941.  
   3,    6 : rejected. changed_loss  5.490e-02   merged_size 932.  
   6,    8 : rejected. changed_loss  3.185e-02   merged_size 892.  
   2,    7 : rejected. changed_loss  2.679e-02   merged_size 858.  
   2,    9 : rejected. changed_loss  3.668e-02   merged_size 723.  
   7,    9 : rejected. changed_loss  4.657e-02   merged_size 719.  
   5,    9 : rejected. changed_loss  4.051e-02   merged_size 691.  
   2,   10 : rejected. changed_loss  3.125e-02   merged_size 660.  
   7,   10 : rejected. changed_loss  3.942e-02   merged_size 656.  
   5,   10 : rejected. changed_loss  3.589e-02   merged_size 628.  
   9,   10 : rejected. changed_loss  1.010e-02   merged_size 521.  
MERGE @ lap 35.00 : 0/23 accepted. Ndiff 0.00. 0 skipped.
MERGE @ lap 1.00: Disabled. Cannot plan merge on first lap. Need valid SS that represent whole dataset.
MERGE @ lap 2.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 3.00: Disabled. Waiting for lap >= 5 (--m_startLap).
MERGE @ lap 4.00: Disabled. Waiting for lap >= 5 (--m_startLap).
PLANNING merges at lap 4.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   78/78 pairs eligible. 0 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    1 : pair_score 1.053e+03, size 529. 522.
   0,    2 : pair_score 1.020e+03, size 529. 489.
   0,    5 : pair_score 1.016e+03, size 529. 486.
   1,    2 : pair_score 1.013e+03, size 522. 489.
   1,    5 : pair_score 1.009e+03, size 522. 486.
   0,    7 : pair_score 1.007e+03, size 529. 476.
   1,    7 : pair_score 9.997e+02, size 522. 476.
   0,    3 : pair_score 9.970e+02, size 529. 466.
   1,    3 : pair_score 9.898e+02, size 522. 466.
   2,    5 : pair_score 9.759e+02, size 489. 486.
   2,    7 : pair_score 9.668e+02, size 489. 476.
   5,    7 : pair_score 9.630e+02, size 486. 476.
   2,    3 : pair_score 9.568e+02, size 489. 466.
   3,    5 : pair_score 9.531e+02, size 466. 486.
   3,    7 : pair_score 9.440e+02, size 466. 476.
   6,    8 : pair_score 9.040e+02, size 438. 465.
   4,    8 : pair_score 8.957e+02, size 430. 465.
   4,    6 : pair_score 8.695e+02, size 430. 438.
   8,    9 : pair_score 7.413e+02, size 465. 276.
   6,    9 : pair_score 7.150e+02, size 438. 276.
   4,    9 : pair_score 7.068e+02, size 430. 276.
   8,   10 : pair_score 6.623e+02, size 465. 197.
   8,   11 : pair_score 6.444e+02, size 465. 179.
   6,   10 : pair_score 6.360e+02, size 438. 197.
   4,   10 : pair_score 6.278e+02, size 430. 197.
   6,   11 : pair_score 6.181e+02, size 438. 179.
   4,   11 : pair_score 6.099e+02, size 430. 179.
   9,   10 : pair_score 4.733e+02, size 276. 197.
   9,   11 : pair_score 4.554e+02, size 276. 179.
  10,   11 : pair_score 3.765e+02, size 197. 179.
EVALUATING merges at lap 5.00
   0,    1 : rejected. changed_loss  3.860e-02   merged_size 1052  
   0,    2 : rejected. changed_loss  6.257e-02   merged_size 1019  
   0,    5 : rejected. changed_loss  4.093e-02   merged_size 1017  
   1,    2 : rejected. changed_loss  4.101e-02   merged_size 1012  
   1,    5 : rejected. changed_loss  3.792e-02   merged_size 1010  
   0,    7 : rejected. changed_loss  5.609e-02   merged_size 1006  
   1,    7 : rejected. changed_loss  4.767e-02   merged_size 999.  
   0,    3 : rejected. changed_loss  5.447e-02   merged_size 996.  
   1,    3 : rejected. changed_loss  4.585e-02   merged_size 989.  
   2,    5 : rejected. changed_loss  5.396e-02   merged_size 977.  
   2,    7 : rejected. changed_loss  2.982e-02   merged_size 966.  
   5,    7 : rejected. changed_loss  3.595e-02   merged_size 963.  
   2,    3 : rejected. changed_loss  3.160e-02   merged_size 956.  
   3,    5 : rejected. changed_loss  5.443e-02   merged_size 954.  
   3,    7 : rejected. changed_loss  3.537e-02   merged_size 943.  
   6,    8 : rejected. changed_loss  3.260e-02   merged_size 906.  
   4,    8 : rejected. changed_loss  2.183e-02   merged_size 897.  
   4,    6 : rejected. changed_loss  2.813e-02   merged_size 870.  
   8,    9 : rejected. changed_loss  4.180e-02   merged_size 741.  
   6,    9 : rejected. changed_loss  3.713e-02   merged_size 715.  
   4,    9 : rejected. changed_loss  3.785e-02   merged_size 706.  
   8,   10 : rejected. changed_loss  3.459e-02   merged_size 664.  
   8,   11 : rejected. changed_loss  2.930e-02   merged_size 642.  
   6,   10 : rejected. changed_loss  2.978e-02   merged_size 638.  
   4,   10 : rejected. changed_loss  2.905e-02   merged_size 629.  
   6,   11 : rejected. changed_loss  1.981e-02   merged_size 616.  
   4,   11 : rejected. changed_loss  2.185e-02   merged_size 607.  
   9,   10 : rejected. changed_loss  9.402e-03   merged_size 473.  
   9,   11 : rejected. changed_loss  2.747e-02   merged_size 451.  
  10,   11 : rejected. changed_loss  1.946e-02   merged_size 375.  
MERGE @ lap 5.00 : 0/30 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 5.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   48/78 pairs eligible. 30 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    8 : pair_score 9.963e+02, size 529. 466.
   1,    8 : pair_score 9.892e+02, size 522. 466.
   0,    6 : pair_score 9.701e+02, size 529. 440.
   1,    6 : pair_score 9.630e+02, size 522. 440.
   0,    4 : pair_score 9.606e+02, size 529. 430.
   2,    8 : pair_score 9.562e+02, size 489. 466.
   5,    8 : pair_score 9.535e+02, size 487. 466.
   1,    4 : pair_score 9.535e+02, size 522. 430.
   7,    8 : pair_score 9.431e+02, size 476. 466.
   2,    6 : pair_score 9.300e+02, size 489. 440.
   5,    6 : pair_score 9.274e+02, size 487. 440.
   2,    4 : pair_score 9.205e+02, size 489. 430.
   4,    5 : pair_score 9.179e+02, size 430. 487.
   6,    7 : pair_score 9.169e+02, size 440. 476.
   4,    7 : pair_score 9.074e+02, size 430. 476.
   0,    9 : pair_score 8.053e+02, size 529. 275.
   1,    9 : pair_score 7.982e+02, size 522. 275.
   2,    9 : pair_score 7.652e+02, size 489. 275.
   5,    9 : pair_score 7.626e+02, size 487. 275.
   7,    9 : pair_score 7.521e+02, size 476. 275.
   0,   10 : pair_score 7.285e+02, size 529. 198.
   1,   10 : pair_score 7.214e+02, size 522. 198.
   2,   10 : pair_score 6.884e+02, size 489. 198.
   5,   10 : pair_score 6.857e+02, size 487. 198.
   7,   10 : pair_score 6.753e+02, size 476. 198.
   3,   11 : pair_score 6.436e+02, size 467. 176.
   3,   12 : pair_score 5.058e+02, size 467. 38.7
  11,   12 : pair_score 2.154e+02, size 176. 38.7
EVALUATING merges at lap 6.00
   0,    8 : rejected. changed_loss  4.905e-02   merged_size 997.  
   1,    8 : rejected. changed_loss  4.192e-02   merged_size 990.  
   0,    6 : rejected. changed_loss  4.761e-02   merged_size 970.  
   1,    6 : rejected. changed_loss  3.491e-02   merged_size 963.  
   0,    4 : rejected. changed_loss  3.030e-02   merged_size 960.  
   2,    8 : rejected. changed_loss  3.104e-02   merged_size 957.  
   5,    8 : rejected. changed_loss  5.463e-02   merged_size 955.  
   1,    4 : rejected. changed_loss  4.013e-02   merged_size 953.  
   7,    8 : rejected. changed_loss  4.280e-02   merged_size 943.  
   2,    6 : rejected. changed_loss  3.206e-02   merged_size 930.  
   5,    6 : rejected. changed_loss  3.147e-02   merged_size 928.  
   2,    4 : rejected. changed_loss  4.361e-02   merged_size 920.  
   4,    5 : rejected. changed_loss  3.238e-02   merged_size 918.  
   6,    7 : rejected. changed_loss  2.849e-02   merged_size 917.  
   4,    7 : rejected. changed_loss  3.484e-02   merged_size 907.  
   0,    9 : rejected. changed_loss  4.209e-02   merged_size 804.  
   1,    9 : rejected. changed_loss  3.902e-02   merged_size 797.  
   2,    9 : rejected. changed_loss  4.393e-02   merged_size 764.  
   5,    9 : rejected. changed_loss  4.504e-02   merged_size 762.  
   7,    9 : rejected. changed_loss  4.987e-02   merged_size 751.  
   0,   10 : rejected. changed_loss  3.326e-02   merged_size 729.  
   1,   10 : rejected. changed_loss  3.568e-02   merged_size 722.  
   2,   10 : rejected. changed_loss  3.689e-02   merged_size 689.  
   5,   10 : rejected. changed_loss  3.396e-02   merged_size 687.  
   7,   10 : rejected. changed_loss  3.931e-02   merged_size 676.  
   3,   11 : rejected. changed_loss  3.598e-02   merged_size 642.  
   3,   12 : rejected. changed_loss  2.039e-02   merged_size 504.  
  11,   12 : rejected. changed_loss  2.151e-03   merged_size 212.  
MERGE @ lap 6.00 : 0/28 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 6.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   20/78 pairs eligible. 58 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,    8 : pair_score 9.344e+02, size 467. 467.
   3,    6 : pair_score 9.080e+02, size 467. 441.
   3,    4 : pair_score 8.974e+02, size 467. 430.
   3,    9 : pair_score 7.417e+02, size 467. 274.
   0,   11 : pair_score 7.049e+02, size 529. 175.
   1,   11 : pair_score 6.979e+02, size 522. 175.
   3,   10 : pair_score 6.665e+02, size 467. 199.
   2,   11 : pair_score 6.648e+02, size 489. 175.
   5,   11 : pair_score 6.630e+02, size 487. 175.
   7,   11 : pair_score 6.516e+02, size 476. 175.
   0,   12 : pair_score 5.677e+02, size 529. 37.8
   1,   12 : pair_score 5.607e+02, size 522. 37.8
   2,   12 : pair_score 5.276e+02, size 489. 37.8
   5,   12 : pair_score 5.258e+02, size 487. 37.8
   7,   12 : pair_score 5.144e+02, size 476. 37.8
EVALUATING merges at lap 7.00
   3,    8 : rejected. changed_loss  4.244e-02   merged_size 935.  
   3,    6 : rejected. changed_loss  3.750e-02   merged_size 908.  
   3,    4 : rejected. changed_loss  4.240e-02   merged_size 897.  
   3,    9 : rejected. changed_loss  5.089e-02   merged_size 741.  
   0,   11 : rejected. changed_loss  2.631e-02   merged_size 703.  
   1,   11 : rejected. changed_loss  1.086e-02   merged_size 696.  
   3,   10 : rejected. changed_loss  4.468e-02   merged_size 667.  
   2,   11 : rejected. changed_loss  2.859e-02   merged_size 663.  
   5,   11 : rejected. changed_loss  1.886e-02   merged_size 662.  
   7,   11 : rejected. changed_loss  1.793e-02   merged_size 650.  
   0,   12 : rejected. changed_loss  1.271e-02   merged_size 567.  
   1,   12 : rejected. changed_loss  1.193e-02   merged_size 560.  
   2,   12 : rejected. changed_loss  1.221e-02   merged_size 527.  
   5,   12 : rejected. changed_loss  1.798e-02   merged_size 526.  
   7,   12 : rejected. changed_loss  1.310e-02   merged_size 514.  
MERGE @ lap 7.00 : 0/15 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 7.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   10/78 pairs eligible. 68 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   8,   11 : pair_score 6.419e+02, size 468. 173.
   6,   11 : pair_score 6.154e+02, size 441. 173.
   4,   11 : pair_score 6.040e+02, size 430. 173.
   8,   12 : pair_score 5.055e+02, size 468. 37.5
   6,   12 : pair_score 4.790e+02, size 441. 37.5
   4,   12 : pair_score 4.676e+02, size 430. 37.5
   9,   11 : pair_score 4.482e+02, size 274. 173.
  10,   11 : pair_score 3.741e+02, size 200. 173.
   9,   12 : pair_score 3.118e+02, size 274. 37.5
  10,   12 : pair_score 2.377e+02, size 200. 37.5
EVALUATING merges at lap 8.00
   8,   11 : rejected. changed_loss  2.903e-02   merged_size 641.  
   6,   11 : rejected. changed_loss  1.981e-02   merged_size 614.  
   4,   11 : rejected. changed_loss  2.172e-02   merged_size 602.  
   8,   12 : rejected. changed_loss  9.311e-04   merged_size 505.  
   6,   12 : rejected. changed_loss  1.356e-02   merged_size 479.  
   4,   12 : rejected. changed_loss  3.625e-03   merged_size 467.  
   9,   11 : rejected. changed_loss  2.728e-02   merged_size 446.  
  10,   11 : rejected. changed_loss  1.945e-02   merged_size 373.  
   9,   12 : rejected. changed_loss  1.541e-02   merged_size 311.  
  10,   12 : rejected. changed_loss  9.972e-03   merged_size 238.  
MERGE @ lap 8.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 8.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   5/78 pairs eligible. 73 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   8,   10 : pair_score 6.692e+02, size 468. 200.
   6,   10 : pair_score 6.426e+02, size 441. 200.
   3,   11 : pair_score 6.402e+02, size 466. 173.
   4,   10 : pair_score 6.304e+02, size 429. 200.
   9,   10 : pair_score 4.746e+02, size 273. 200.
EVALUATING merges at lap 9.00
   8,   10 : rejected. changed_loss  3.475e-02   merged_size 669.  
   6,   10 : rejected. changed_loss  2.986e-02   merged_size 643.  
   3,   11 : rejected. changed_loss  3.580e-02   merged_size 639.  
   4,   10 : rejected. changed_loss  2.918e-02   merged_size 630.  
   9,   10 : rejected. changed_loss  9.398e-03   merged_size 474.  
MERGE @ lap 9.00 : 0/5 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 9.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   2/78 pairs eligible. 76 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,   12 : pair_score 5.044e+02, size 466. 37.4
  11,   12 : pair_score 2.102e+02, size 172. 37.4
EVALUATING merges at lap 10.00
   3,   12 : rejected. changed_loss  2.016e-02   merged_size 504.  
  11,   12 : rejected. changed_loss  2.009e-03   merged_size 209.  
MERGE @ lap 10.00 : 0/2 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 10.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   26/78 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    1 : pair_score 1.053e+03, size 529. 522.
   0,    2 : pair_score 1.020e+03, size 529. 489.
   0,    5 : pair_score 1.019e+03, size 529. 489.
   1,    2 : pair_score 1.013e+03, size 522. 489.
   1,    5 : pair_score 1.012e+03, size 522. 489.
   0,    7 : pair_score 1.006e+03, size 529. 476.
   1,    7 : pair_score 9.993e+02, size 522. 476.
   0,    3 : pair_score 9.969e+02, size 529. 466.
   1,    3 : pair_score 9.899e+02, size 522. 466.
   2,    5 : pair_score 9.792e+02, size 489. 489.
   2,    7 : pair_score 9.662e+02, size 489. 476.
   5,    7 : pair_score 9.658e+02, size 489. 476.
   2,    3 : pair_score 9.568e+02, size 489. 466.
   3,    5 : pair_score 9.564e+02, size 466. 489.
   3,    7 : pair_score 9.434e+02, size 466. 476.
   6,    8 : pair_score 9.110e+02, size 442. 468.
   4,    8 : pair_score 8.980e+02, size 429. 468.
   4,    6 : pair_score 8.711e+02, size 429. 442.
   8,    9 : pair_score 7.420e+02, size 468. 273.
   6,    9 : pair_score 7.151e+02, size 442. 273.
   4,    9 : pair_score 7.021e+02, size 429. 273.
EVALUATING merges at lap 11.00
   0,    1 : rejected. changed_loss  3.862e-02   merged_size 1052  
   0,    2 : rejected. changed_loss  6.257e-02   merged_size 1019  
   0,    5 : rejected. changed_loss  4.091e-02   merged_size 1019  
   1,    2 : rejected. changed_loss  4.103e-02   merged_size 1012  
   1,    5 : rejected. changed_loss  3.785e-02   merged_size 1012  
   0,    7 : rejected. changed_loss  5.608e-02   merged_size 1006  
   1,    7 : rejected. changed_loss  4.769e-02   merged_size 999.  
   0,    3 : rejected. changed_loss  5.447e-02   merged_size 996.  
   1,    3 : rejected. changed_loss  4.587e-02   merged_size 989.  
   2,    5 : rejected. changed_loss  5.404e-02   merged_size 979.  
   2,    7 : rejected. changed_loss  2.981e-02   merged_size 966.  
   5,    7 : rejected. changed_loss  3.600e-02   merged_size 966.  
   2,    3 : rejected. changed_loss  3.160e-02   merged_size 956.  
   3,    5 : rejected. changed_loss  5.452e-02   merged_size 956.  
   3,    7 : rejected. changed_loss  3.537e-02   merged_size 943.  
   6,    8 : rejected. changed_loss  3.277e-02   merged_size 911.  
   4,    8 : rejected. changed_loss  2.181e-02   merged_size 898.  
   4,    6 : rejected. changed_loss  2.819e-02   merged_size 871.  
   8,    9 : rejected. changed_loss  4.167e-02   merged_size 741.  
   6,    9 : rejected. changed_loss  3.712e-02   merged_size 714.  
   4,    9 : rejected. changed_loss  3.784e-02   merged_size 701.  
MERGE @ lap 11.00 : 0/21 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 11.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   30/78 pairs eligible. 48 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    8 : pair_score 9.990e+02, size 529. 469.
   1,    8 : pair_score 9.921e+02, size 522. 469.
   0,    6 : pair_score 9.720e+02, size 529. 442.
   1,    6 : pair_score 9.650e+02, size 522. 442.
   2,    8 : pair_score 9.589e+02, size 489. 469.
   5,    8 : pair_score 9.588e+02, size 489. 469.
   0,    4 : pair_score 9.588e+02, size 529. 428.
   1,    4 : pair_score 9.518e+02, size 522. 428.
   7,    8 : pair_score 9.455e+02, size 476. 469.
   2,    6 : pair_score 9.319e+02, size 489. 442.
   5,    6 : pair_score 9.317e+02, size 489. 442.
   2,    4 : pair_score 9.187e+02, size 489. 428.
   4,    5 : pair_score 9.185e+02, size 428. 489.
   6,    7 : pair_score 9.185e+02, size 442. 476.
   4,    7 : pair_score 9.053e+02, size 428. 476.
   0,    9 : pair_score 8.026e+02, size 529. 272.
   1,    9 : pair_score 7.957e+02, size 522. 272.
   2,    9 : pair_score 7.625e+02, size 489. 272.
   5,    9 : pair_score 7.624e+02, size 489. 272.
   7,    9 : pair_score 7.491e+02, size 476. 272.
   0,   10 : pair_score 7.318e+02, size 529. 201.
   1,   10 : pair_score 7.248e+02, size 522. 201.
   2,   10 : pair_score 6.917e+02, size 489. 201.
   5,   10 : pair_score 6.916e+02, size 489. 201.
   7,   10 : pair_score 6.783e+02, size 476. 201.
EVALUATING merges at lap 12.00
   0,    8 : rejected. changed_loss  4.912e-02   merged_size 999.  
   1,    8 : rejected. changed_loss  4.197e-02   merged_size 992.  
   0,    6 : rejected. changed_loss  4.759e-02   merged_size 971.  
   1,    6 : rejected. changed_loss  3.486e-02   merged_size 965.  
   2,    8 : rejected. changed_loss  3.105e-02   merged_size 959.  
   5,    8 : rejected. changed_loss  5.477e-02   merged_size 959.  
   0,    4 : rejected. changed_loss  3.032e-02   merged_size 958.  
   1,    4 : rejected. changed_loss  4.015e-02   merged_size 951.  
   7,    8 : rejected. changed_loss  4.284e-02   merged_size 945.  
   2,    6 : rejected. changed_loss  3.213e-02   merged_size 931.  
   5,    6 : rejected. changed_loss  3.139e-02   merged_size 931.  
   2,    4 : rejected. changed_loss  4.364e-02   merged_size 918.  
   4,    5 : rejected. changed_loss  3.238e-02   merged_size 918.  
   6,    7 : rejected. changed_loss  2.852e-02   merged_size 918.  
   4,    7 : rejected. changed_loss  3.488e-02   merged_size 905.  
   0,    9 : rejected. changed_loss  4.210e-02   merged_size 802.  
   1,    9 : rejected. changed_loss  3.896e-02   merged_size 795.  
   2,    9 : rejected. changed_loss  4.380e-02   merged_size 762.  
   5,    9 : rejected. changed_loss  4.505e-02   merged_size 762.  
   7,    9 : rejected. changed_loss  4.972e-02   merged_size 748.  
   0,   10 : rejected. changed_loss  3.331e-02   merged_size 732.  
   1,   10 : rejected. changed_loss  3.580e-02   merged_size 725.  
   2,   10 : rejected. changed_loss  3.702e-02   merged_size 691.  
   5,   10 : rejected. changed_loss  3.402e-02   merged_size 691.  
   7,   10 : rejected. changed_loss  3.944e-02   merged_size 678.  
MERGE @ lap 12.00 : 0/25 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 12.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   20/78 pairs eligible. 58 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   3,    8 : pair_score 9.363e+02, size 466. 469.
   3,    6 : pair_score 9.091e+02, size 466. 442.
   3,    4 : pair_score 8.959e+02, size 466. 428.
   3,    9 : pair_score 7.395e+02, size 466. 272.
   0,   11 : pair_score 7.023e+02, size 529. 172.
   1,   11 : pair_score 6.953e+02, size 522. 172.
   3,   10 : pair_score 6.692e+02, size 466. 202.
   5,   11 : pair_score 6.622e+02, size 489. 172.
   2,   11 : pair_score 6.622e+02, size 489. 172.
   7,   11 : pair_score 6.488e+02, size 476. 172.
   0,   12 : pair_score 5.668e+02, size 529. 36.9
   1,   12 : pair_score 5.599e+02, size 522. 36.9
   5,   12 : pair_score 5.267e+02, size 489. 36.9
   2,   12 : pair_score 5.267e+02, size 489. 36.9
   7,   12 : pair_score 5.133e+02, size 476. 36.9
EVALUATING merges at lap 13.00
   3,    8 : rejected. changed_loss  4.254e-02   merged_size 936.  
   3,    6 : rejected. changed_loss  3.754e-02   merged_size 909.  
   3,    4 : rejected. changed_loss  4.238e-02   merged_size 895.  
   3,    9 : rejected. changed_loss  5.083e-02   merged_size 739.  
   0,   11 : rejected. changed_loss  2.616e-02   merged_size 702.  
   1,   11 : rejected. changed_loss  1.085e-02   merged_size 695.  
   3,   10 : rejected. changed_loss  4.478e-02   merged_size 669.  
   5,   11 : rejected. changed_loss  1.905e-02   merged_size 662.  
   2,   11 : rejected. changed_loss  2.845e-02   merged_size 662.  
   7,   11 : rejected. changed_loss  1.783e-02   merged_size 648.  
   0,   12 : rejected. changed_loss  1.252e-02   merged_size 566.  
   1,   12 : rejected. changed_loss  1.178e-02   merged_size 559.  
   5,   12 : rejected. changed_loss  1.768e-02   merged_size 526.  
   2,   12 : rejected. changed_loss  1.214e-02   merged_size 526.  
   7,   12 : rejected. changed_loss  1.293e-02   merged_size 513.  
MERGE @ lap 13.00 : 0/15 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 13.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   12/78 pairs eligible. 66 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   8,   11 : pair_score 6.417e+02, size 469. 172.
   6,   11 : pair_score 6.145e+02, size 442. 172.
   4,   11 : pair_score 6.012e+02, size 428. 172.
   8,   12 : pair_score 5.062e+02, size 469. 36.7
   3,   12 : pair_score 5.038e+02, size 466. 36.7
   6,   12 : pair_score 4.789e+02, size 442. 36.7
   4,   12 : pair_score 4.656e+02, size 428. 36.7
   9,   11 : pair_score 4.446e+02, size 272. 172.
  10,   11 : pair_score 3.747e+02, size 202. 172.
   9,   12 : pair_score 3.090e+02, size 272. 36.7
EVALUATING merges at lap 14.00
   8,   11 : rejected. changed_loss  2.887e-02   merged_size 641.  
   6,   11 : rejected. changed_loss  1.984e-02   merged_size 614.  
   4,   11 : rejected. changed_loss  2.167e-02   merged_size 601.  
   8,   12 : rejected. changed_loss  9.872e-04   merged_size 506.  
   3,   12 : rejected. changed_loss  2.005e-02   merged_size 503.  
   6,   12 : rejected. changed_loss  1.349e-02   merged_size 478.  
   4,   12 : rejected. changed_loss  3.571e-03   merged_size 465.  
   9,   11 : rejected. changed_loss  2.718e-02   merged_size 444.  
  10,   11 : rejected. changed_loss  1.947e-02   merged_size 374.  
   9,   12 : rejected. changed_loss  1.540e-02   merged_size 308.  
MERGE @ lap 14.00 : 0/10 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 14.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   7/78 pairs eligible. 71 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   8,   10 : pair_score 6.720e+02, size 469. 202.
   6,   10 : pair_score 6.447e+02, size 442. 202.
   3,   11 : pair_score 6.393e+02, size 466. 172.
   4,   10 : pair_score 6.315e+02, size 428. 202.
   9,   10 : pair_score 4.746e+02, size 272. 202.
  10,   12 : pair_score 2.391e+02, size 202. 36.5
  11,   12 : pair_score 2.089e+02, size 172. 36.5
EVALUATING merges at lap 15.00
   8,   10 : rejected. changed_loss  3.482e-02   merged_size 672.  
   6,   10 : rejected. changed_loss  2.990e-02   merged_size 644.  
   3,   11 : rejected. changed_loss  3.571e-02   merged_size 639.  
   4,   10 : rejected. changed_loss  2.924e-02   merged_size 631.  
   9,   10 : rejected. changed_loss  9.415e-03   merged_size 474.  
  10,   12 : rejected. changed_loss  9.852e-03   merged_size 239.  
  11,   12 : rejected. changed_loss  1.927e-03   merged_size 208.  
MERGE @ lap 15.00 : 0/7 accepted. Ndiff 0.00. 0 skipped.
PLANNING merges at lap 15.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   0/78 pairs eligible. 78 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
MERGE @ lap 16.00: No promising candidates, so no attempts.
PLANNING merges at lap 16.20. K=13
   0/13 UIDs ineligible because on shortlist for births. 
   26/78 pairs eligible. 52 disqualified by past failures.
   Prioritizing elible pairs via ranking procedure: total_size
Chosen uid pairs:
   0,    1 : pair_score 1.053e+03, size 529. 522.
   0,    5 : pair_score 1.020e+03, size 529. 490.
   0,    2 : pair_score 1.020e+03, size 529. 489.
   1,    5 : pair_score 1.013e+03, size 522. 490.
   1,    2 : pair_score 1.013e+03, size 522. 489.
   0,    7 : pair_score 1.006e+03, size 529. 476.
   1,    7 : pair_score 9.994e+02, size 522. 476.
   0,    3 : pair_score 9.968e+02, size 529. 466.
   1,    3 : pair_score 9.900e+02, size 522. 466.
   2,    5 : pair_score 9.800e+02, size 489. 490.
   5,    7 : pair_score 9.667e+02, size 490. 476.
   2,    7 : pair_score 9.661e+02, size 489. 476.
   3,    5 : pair_score 9.573e+02, size 466. 490.
   2,    3 : pair_score 9.567e+02, size 489. 466.
   3,    7 : pair_score 9.434e+02, size 466. 476.
   6,    8 : pair_score 9.118e+02, size 442. 469.
   4,    8 : pair_score 8.986e+02, size 429. 469.
   4,    6 : pair_score 8.712e+02, size 429. 442.
   8,    9 : pair_score 7.413e+02, size 469. 271.
   6,    9 : pair_score 7.139e+02, size 442. 271.
   4,    9 : pair_score 7.007e+02, size 429. 271.
EVALUATING merges at lap 17.00
   0,    1 : rejected. changed_loss  3.862e-02   merged_size 1052  
